session_id,user_id,entry_point,time_of_day,day_of_week,is_weekend,network_type,scroll_velocity,first_tap_depth,session_gap_hours,previous_session_converted,regional_event_active,intent_label,converted,session_value_score
sess_04083,usr_1472,push_notification,17,0,False,cellular,338.9,3,66.6,False,False,browse,True,0.6055
sess_04084,usr_0772,organic,3,5,True,cellular,311.8,1,28.1,True,False,browse,False,0.2698
sess_04085,usr_0676,widget,20,0,False,wifi,103.7,3,4.6,False,False,act,True,0.6322
sess_04086,usr_1653,organic,19,1,False,wifi,217.7,1,63.8,False,False,browse,False,0.3641
sess_04087,usr_0079,organic,17,2,False,cellular,330.5,2,4.0,False,False,browse,False,0.6024
sess_04088,usr_0936,organic,4,0,False,wifi,321.1,1,21.2,True,False,browse,True,0.8372
sess_04089,usr_0919,widget,8,3,False,wifi,103.8,3,86.0,False,False,act,True,0.6933
sess_04090,usr_0538,widget,13,6,True,wifi,373.2,1,68.5,False,False,browse,False,0.2557
sess_04091,usr_0866,widget,13,3,False,wifi,227.1,2,44.6,False,False,browse,True,0.6195
sess_04092,usr_0090,organic,16,6,True,wifi,329.3,4,10.1,False,False,browse,False,0.2849
sess_04093,usr_2416,push_notification,16,1,False,wifi,80.4,3,168.0,True,False,act,True,0.6263
sess_04094,usr_2067,organic,21,6,True,wifi,183.0,3,4.2,True,False,act,True,0.6269
sess_04095,usr_0693,push_notification,18,0,False,wifi,83.3,4,44.1,True,False,act,True,0.5641
sess_04096,usr_0505,push_notification,18,0,False,wifi,191.3,1,18.0,False,False,browse,False,0.2676
sess_04097,usr_1502,organic,13,3,False,cellular,117.5,3,18.7,True,False,browse,False,0.269
sess_04098,usr_0154,push_notification,12,6,True,cellular,394.5,3,14.9,True,False,browse,False,0.5419
sess_04099,usr_1537,push_notification,9,2,False,cellular,255.6,1,5.1,False,False,browse,False,0.5365
sess_04100,usr_1048,widget,7,2,False,cellular,268.6,3,108.3,False,False,browse,False,0.4341
sess_04101,usr_2191,widget,20,5,True,wifi,406.1,2,32.2,True,False,browse,True,0.7747
sess_04102,usr_0200,organic,11,2,False,cellular,322.9,4,52.2,True,False,browse,True,0.5672
sess_04103,usr_2433,push_notification,20,0,False,wifi,71.1,4,15.7,False,False,act,True,0.8426
sess_04104,usr_0197,push_notification,9,5,True,wifi,208.5,3,8.6,False,False,browse,True,0.5939
sess_04105,usr_0443,widget,14,1,False,cellular,93.3,1,62.4,False,False,browse,False,0.4432
sess_04106,usr_0081,widget,7,3,False,cellular,136.5,1,95.9,False,False,browse,False,0.2989
sess_04107,usr_0198,organic,16,3,False,wifi,252.1,1,3.2,True,False,browse,True,0.8164
sess_04108,usr_0475,push_notification,14,0,False,wifi,120.0,2,52.5,False,True,act,True,0.8831
sess_04109,usr_1708,organic,3,3,False,wifi,226.6,1,45.2,False,True,browse,False,0.5254
sess_04110,usr_1820,organic,18,6,True,wifi,220.9,1,31.5,False,True,browse,False,0.5091
sess_04111,usr_1558,organic,19,0,False,wifi,225.1,3,40.7,False,False,browse,False,0.2994
sess_04112,usr_0507,organic,6,1,False,wifi,257.9,1,53.8,False,False,browse,False,0.3528
sess_04113,usr_2242,widget,21,0,False,wifi,149.1,2,42.9,False,False,act,True,0.8053
sess_04114,usr_1036,widget,20,1,False,cellular,90.4,1,2.1,False,True,act,True,0.7694
sess_04115,usr_1944,organic,19,1,False,wifi,169.5,1,4.4,True,False,browse,False,0.4816
sess_04116,usr_0628,organic,18,0,False,wifi,200.6,1,18.7,True,True,browse,False,0.4877
sess_04117,usr_0842,organic,20,0,False,wifi,320.4,1,12.8,False,False,browse,False,0.4907
sess_04118,usr_0039,organic,14,2,False,wifi,194.8,2,27.3,False,True,act,False,0.5457
sess_04119,usr_1234,widget,10,3,False,wifi,310.9,1,17.0,True,False,browse,False,0.5276
sess_04120,usr_1724,organic,6,4,False,cellular,373.7,2,6.3,False,False,browse,False,0.2162
sess_04121,usr_0414,push_notification,17,5,True,wifi,181.9,1,7.2,True,False,browse,True,0.5967
sess_04122,usr_2132,organic,6,4,False,wifi,67.1,1,18.6,False,False,browse,False,0.2506
sess_04123,usr_1106,organic,10,6,True,wifi,353.3,2,14.0,False,False,browse,False,0.4803
sess_04124,usr_2481,push_notification,5,3,False,cellular,135.3,2,8.5,False,False,act,True,0.8637
sess_04125,usr_0562,organic,16,6,True,wifi,321.5,1,135.6,False,False,browse,False,0.585
sess_04126,usr_1716,widget,5,2,False,cellular,273.0,4,11.2,False,False,browse,False,0.5502
sess_04127,usr_0430,organic,12,2,False,cellular,315.0,1,6.0,False,False,browse,False,0.2921
sess_04128,usr_2096,widget,0,5,True,wifi,99.9,3,11.2,False,False,act,True,0.5333
sess_04129,usr_0483,widget,11,0,False,cellular,236.3,2,13.7,True,False,browse,False,0.5343
sess_04130,usr_1158,organic,8,6,True,cellular,271.7,2,56.4,False,False,browse,True,0.7984
sess_04131,usr_0467,organic,20,1,False,wifi,226.4,1,1.2,False,False,browse,False,0.2707
sess_04132,usr_0436,push_notification,14,6,True,wifi,483.8,3,22.3,False,True,browse,False,0.2933
sess_04133,usr_2039,push_notification,12,6,True,wifi,152.7,2,8.6,False,False,act,False,0.2471
sess_04134,usr_0814,organic,19,1,False,cellular,211.5,2,26.7,True,True,browse,False,0.309
sess_04135,usr_2495,organic,15,5,True,cellular,257.2,1,0.9,True,True,browse,False,0.5703
sess_04136,usr_0819,push_notification,14,5,True,wifi,360.0,2,146.8,False,False,browse,False,0.2485
sess_04137,usr_1078,organic,20,4,False,wifi,152.4,3,12.9,False,False,act,True,0.7829
sess_04138,usr_2143,push_notification,12,5,True,cellular,55.4,2,6.9,False,False,act,False,0.3226
sess_04139,usr_0827,push_notification,19,0,False,wifi,173.6,1,3.2,True,False,browse,False,0.5243
sess_04140,usr_1467,organic,22,6,True,wifi,303.7,1,18.5,False,True,browse,False,0.5318
sess_04141,usr_1679,organic,21,6,True,wifi,108.7,4,7.1,False,False,act,False,0.5753
sess_04142,usr_1210,widget,17,3,False,cellular,137.2,2,11.0,False,False,act,True,0.832
sess_04143,usr_0657,push_notification,10,4,False,wifi,271.2,3,48.6,True,False,browse,False,0.3312
sess_04144,usr_0162,push_notification,13,2,False,wifi,322.5,3,33.7,True,False,browse,False,0.3145
sess_04145,usr_2246,push_notification,10,3,False,cellular,114.0,4,10.6,False,False,act,True,0.8076
sess_04146,usr_2034,organic,22,6,True,cellular,202.7,1,2.1,False,True,browse,False,0.4863
sess_04147,usr_0851,organic,4,4,False,wifi,265.4,1,35.7,True,False,browse,False,0.3398
sess_04148,usr_1969,organic,21,4,False,wifi,175.2,2,78.9,True,False,browse,False,0.462
sess_04149,usr_1355,widget,19,1,False,cellular,53.3,2,38.2,True,True,act,True,0.5862
sess_04150,usr_0961,widget,19,4,False,cellular,93.4,2,1.8,False,False,act,True,0.666
sess_04151,usr_0012,push_notification,8,1,False,cellular,98.6,3,13.4,False,False,act,True,0.8541
sess_04152,usr_0053,widget,17,0,False,cellular,320.1,2,20.5,False,False,browse,False,0.2753
sess_04153,usr_0365,push_notification,12,3,False,wifi,298.7,1,8.1,False,False,browse,False,0.2302
sess_04154,usr_0453,push_notification,5,5,True,wifi,295.9,1,22.5,False,False,browse,False,0.4311
sess_04155,usr_2352,push_notification,18,6,True,wifi,107.1,1,28.4,True,False,act,True,0.6441
sess_04156,usr_2024,organic,16,4,False,wifi,219.4,2,1.9,False,False,browse,False,0.3273
sess_04157,usr_0611,organic,13,6,True,wifi,157.8,1,11.4,False,False,browse,False,0.3774
sess_04158,usr_0369,organic,19,6,True,wifi,264.5,5,3.6,True,False,browse,False,0.5777
sess_04159,usr_2096,push_notification,20,6,True,wifi,241.4,1,2.6,False,False,browse,False,0.245
sess_04160,usr_0308,push_notification,17,1,False,cellular,144.5,3,16.1,False,False,act,False,0.2909
sess_04161,usr_0415,organic,7,4,False,wifi,42.3,2,30.8,False,False,act,True,0.791
sess_04162,usr_1049,organic,10,5,True,wifi,186.7,3,4.5,False,False,browse,False,0.5116
sess_04163,usr_0947,push_notification,14,6,True,cellular,101.5,2,3.2,False,False,act,True,0.8347
sess_04164,usr_1871,organic,19,0,False,cellular,344.9,1,10.9,True,False,browse,False,0.4686
sess_04165,usr_1213,organic,23,0,False,wifi,315.0,1,10.0,False,False,browse,True,0.6337
sess_04166,usr_1082,organic,8,2,False,wifi,93.4,3,6.9,False,False,act,True,0.8894
sess_04167,usr_1902,organic,19,3,False,cellular,442.5,2,35.4,True,False,browse,True,0.8739
sess_04168,usr_0206,push_notification,6,0,False,cellular,92.2,1,13.9,False,False,act,True,0.7648
sess_04169,usr_0409,push_notification,20,3,False,cellular,107.1,2,11.4,True,False,act,True,0.5609
sess_04170,usr_0716,organic,22,2,False,wifi,362.2,1,9.9,False,False,browse,False,0.5846
sess_04171,usr_0162,widget,15,1,False,cellular,51.9,1,66.7,False,False,act,True,0.8203
sess_04172,usr_1191,push_notification,13,3,False,cellular,237.3,3,3.6,False,True,browse,True,0.5389
sess_04173,usr_1476,push_notification,17,5,True,wifi,126.0,3,21.7,True,True,act,True,0.5984
sess_04174,usr_1281,push_notification,16,0,False,wifi,396.4,1,6.8,True,False,browse,False,0.2815
sess_04175,usr_1745,push_notification,8,1,False,cellular,66.6,3,31.9,False,False,act,False,0.4851
sess_04176,usr_0475,organic,20,5,True,wifi,170.4,1,14.4,False,False,browse,False,0.2714
sess_04177,usr_0390,widget,16,1,False,wifi,210.0,1,17.4,True,False,browse,True,0.8579
sess_04178,usr_0188,widget,18,1,False,wifi,264.8,1,13.2,False,False,browse,False,0.3312
sess_04179,usr_0040,organic,16,1,False,wifi,120.1,2,1.5,False,False,act,False,0.2575
sess_04180,usr_0567,push_notification,10,2,False,wifi,389.9,1,38.3,False,False,browse,False,0.4912
sess_04181,usr_0699,widget,8,0,False,cellular,288.3,3,57.9,True,False,browse,False,0.5353
sess_04182,usr_1347,push_notification,10,1,False,cellular,83.5,2,17.5,False,False,act,True,0.8407
sess_04183,usr_1465,push_notification,18,3,False,cellular,133.1,3,21.6,True,False,act,True,0.5324
sess_04184,usr_1793,push_notification,11,1,False,cellular,60.8,1,7.4,True,True,act,True,0.7984
sess_04185,usr_1099,push_notification,21,6,True,cellular,125.8,2,22.5,False,False,act,True,0.8491
sess_04186,usr_0381,push_notification,0,0,False,wifi,137.4,1,105.4,False,False,browse,False,0.4254
sess_04187,usr_1527,organic,14,5,True,wifi,172.6,2,13.0,False,False,browse,False,0.3336
sess_04188,usr_1404,organic,18,4,False,wifi,376.0,1,28.4,False,False,browse,False,0.453
sess_04189,usr_0750,widget,19,6,True,wifi,403.7,1,105.8,False,False,browse,True,0.6173
sess_04190,usr_0467,organic,19,1,False,cellular,211.9,2,10.5,True,False,browse,False,0.4921
sess_04191,usr_1642,push_notification,12,2,False,wifi,126.8,3,11.1,False,False,act,True,0.755
sess_04192,usr_1640,organic,13,0,False,wifi,312.0,1,20.8,True,False,browse,False,0.3096
sess_04193,usr_1870,push_notification,21,3,False,wifi,270.6,2,50.9,True,False,browse,True,0.8059
sess_04194,usr_1114,organic,18,5,True,cellular,435.7,1,2.9,False,False,browse,False,0.2791
sess_04195,usr_1580,push_notification,21,1,False,wifi,170.9,3,1.9,True,False,act,True,0.6222
sess_04196,usr_1959,organic,12,2,False,cellular,285.4,1,27.8,False,False,browse,False,0.3507
sess_04197,usr_1728,organic,10,1,False,wifi,279.8,4,8.5,False,False,browse,False,0.509
sess_04198,usr_0684,push_notification,8,2,False,cellular,88.5,3,19.8,True,False,act,True,0.7996
sess_04199,usr_0464,push_notification,10,3,False,wifi,104.9,2,16.9,False,False,act,True,0.837
sess_04200,usr_0543,widget,10,6,True,cellular,271.4,3,12.8,False,False,browse,False,0.3162
sess_04201,usr_0241,widget,11,1,False,wifi,207.4,1,4.8,False,True,browse,False,0.2687
sess_04202,usr_0653,widget,14,2,False,cellular,317.9,2,6.1,True,False,browse,False,0.4504
sess_04203,usr_0425,organic,20,5,True,wifi,265.8,1,21.5,True,False,browse,False,0.4593
sess_04204,usr_1705,organic,6,4,False,cellular,226.6,4,12.2,False,False,browse,False,0.3315
sess_04205,usr_2420,organic,9,5,True,wifi,189.5,1,6.4,False,False,browse,False,0.4502
sess_04206,usr_1978,push_notification,18,2,False,cellular,119.2,3,20.6,False,False,act,True,0.6118
sess_04207,usr_2331,organic,2,6,True,wifi,401.5,2,1.4,False,False,browse,False,0.49
sess_04208,usr_1795,push_notification,20,4,False,cellular,141.2,3,57.2,False,False,act,True,0.5383
sess_04209,usr_0743,organic,18,2,False,cellular,144.1,1,81.3,False,True,browse,False,0.3312
sess_04210,usr_1556,push_notification,22,1,False,wifi,116.0,2,5.2,False,False,act,True,0.756
sess_04211,usr_1469,push_notification,19,6,True,cellular,188.2,1,13.2,False,True,browse,False,0.5392
sess_04212,usr_0119,push_notification,14,3,False,cellular,232.3,1,2.3,True,False,browse,True,0.865
sess_04213,usr_0536,push_notification,7,4,False,wifi,137.2,3,65.0,True,False,act,True,0.8592
sess_04214,usr_1979,push_notification,18,2,False,wifi,109.7,3,32.8,True,False,act,False,0.4622
sess_04215,usr_2000,organic,19,4,False,wifi,80.5,1,3.4,True,True,act,True,0.6365
sess_04216,usr_0463,organic,17,0,False,cellular,110.1,1,43.8,True,False,browse,False,0.301
sess_04217,usr_1685,widget,18,1,False,cellular,171.1,3,8.0,False,True,act,False,0.3694
sess_04218,usr_1806,organic,7,3,False,wifi,253.3,2,12.2,False,False,browse,False,0.5238
sess_04219,usr_0189,organic,9,6,True,wifi,278.0,1,0.6,False,False,browse,True,0.8192
sess_04220,usr_0260,organic,7,1,False,cellular,353.9,1,29.7,False,True,browse,False,0.5001
sess_04221,usr_1072,organic,6,4,False,wifi,319.7,2,19.4,True,True,browse,False,0.5143
sess_04222,usr_1288,push_notification,14,6,True,cellular,234.5,1,7.0,False,False,browse,False,0.4958
sess_04223,usr_0051,push_notification,12,5,True,cellular,126.4,2,2.9,False,False,act,True,0.8179
sess_04224,usr_2150,widget,16,1,False,wifi,89.5,3,12.2,False,False,act,True,0.5424
sess_04225,usr_2362,push_notification,7,2,False,wifi,118.8,2,1.7,False,False,act,False,0.5151
sess_04226,usr_2315,organic,20,4,False,wifi,273.1,1,2.8,False,False,browse,False,0.3158
sess_04227,usr_0918,organic,14,6,True,cellular,299.6,1,0.8,False,False,browse,False,0.5229
sess_04228,usr_1386,organic,7,6,True,wifi,314.0,1,71.6,False,False,browse,True,0.687
sess_04229,usr_2127,widget,20,0,False,cellular,135.9,4,22.3,True,False,act,True,0.8424
sess_04230,usr_2143,organic,19,2,False,wifi,34.3,3,51.9,True,False,browse,True,0.7667
sess_04231,usr_0391,organic,14,2,False,wifi,242.4,3,20.7,False,False,browse,False,0.5007
sess_04232,usr_1773,organic,21,3,False,cellular,268.9,1,28.6,False,True,browse,True,0.7911
sess_04233,usr_1019,widget,7,4,False,wifi,324.9,3,12.3,False,False,browse,False,0.2136
sess_04234,usr_1974,push_notification,11,5,True,cellular,176.4,2,6.6,False,False,act,True,0.83
sess_04235,usr_1417,push_notification,22,2,False,wifi,128.5,5,13.3,False,False,act,True,0.6378
sess_04236,usr_1577,organic,10,2,False,cellular,147.7,2,14.7,True,False,browse,False,0.5298
sess_04237,usr_0609,organic,20,5,True,wifi,127.1,1,3.3,False,False,act,True,0.7729
sess_04238,usr_2287,widget,18,3,False,wifi,178.2,5,10.1,False,False,browse,False,0.3099
sess_04239,usr_0224,organic,19,1,False,cellular,368.8,1,11.2,False,False,browse,False,0.2281
sess_04240,usr_0048,push_notification,22,6,True,wifi,115.3,3,7.5,True,False,act,True,0.6145
sess_04241,usr_0643,widget,21,1,False,wifi,151.5,2,11.8,False,False,act,True,0.5976
sess_04242,usr_2071,push_notification,8,3,False,wifi,238.8,3,2.5,False,True,act,True,0.7789
sess_04243,usr_1923,organic,6,2,False,wifi,79.8,2,116.6,False,False,act,True,0.7936
sess_04244,usr_2031,push_notification,5,6,True,cellular,213.7,2,6.5,False,False,act,True,0.5912
sess_04245,usr_0678,push_notification,0,3,False,cellular,59.8,1,19.0,False,True,browse,False,0.3895
sess_04246,usr_0307,widget,13,6,True,wifi,195.1,2,6.8,False,False,act,True,0.6168
sess_04247,usr_2014,widget,20,3,False,wifi,257.6,1,23.6,False,False,browse,False,0.4896
sess_04248,usr_1314,push_notification,20,5,True,cellular,113.5,3,63.0,False,False,act,True,0.8243
sess_04249,usr_0987,organic,10,0,False,wifi,105.4,2,31.5,True,True,act,True,0.5942
sess_04250,usr_1356,push_notification,19,2,False,cellular,314.1,1,75.1,True,False,browse,True,0.8001
sess_04251,usr_1140,organic,18,5,True,cellular,177.8,2,98.5,False,False,browse,False,0.232
sess_04252,usr_0207,organic,9,6,True,cellular,228.3,1,5.5,False,False,browse,True,0.6371
sess_04253,usr_2077,organic,8,3,False,wifi,294.7,2,5.3,False,False,browse,True,0.8486
sess_04254,usr_0913,widget,8,3,False,wifi,156.9,2,20.6,False,True,act,False,0.5021
sess_04255,usr_2255,push_notification,8,0,False,wifi,246.5,2,16.9,True,False,browse,False,0.5128
sess_04256,usr_1551,organic,16,5,True,cellular,319.0,3,1.5,False,False,browse,False,0.5961
sess_04257,usr_1652,push_notification,7,2,False,cellular,178.9,2,1.0,False,False,browse,False,0.2852
sess_04258,usr_0963,widget,20,0,False,wifi,272.7,1,5.7,True,False,browse,False,0.5197
sess_04259,usr_0323,push_notification,20,2,False,cellular,169.3,2,168.0,False,False,act,True,0.5968
sess_04260,usr_1881,push_notification,21,3,False,wifi,139.2,4,4.7,True,False,act,True,0.6624
sess_04261,usr_1820,organic,20,0,False,wifi,100.0,4,14.2,True,False,act,True,0.7331
sess_04262,usr_2348,push_notification,13,3,False,wifi,281.4,2,21.1,False,False,browse,False,0.5161
sess_04263,usr_1836,widget,22,2,False,wifi,206.6,2,10.9,True,False,browse,True,0.7913
sess_04264,usr_0361,push_notification,19,5,True,wifi,131.9,3,1.0,False,False,act,True,0.881
sess_04265,usr_2042,organic,12,6,True,cellular,255.6,2,1.0,False,False,browse,True,0.8468
sess_04266,usr_1832,push_notification,21,6,True,wifi,137.1,2,14.4,False,False,act,True,0.8166
sess_04267,usr_1295,push_notification,17,1,False,cellular,313.3,1,2.9,False,False,browse,True,0.7749
sess_04268,usr_0487,organic,17,0,False,wifi,386.3,1,9.3,False,False,browse,False,0.5367
sess_04269,usr_2038,widget,19,4,False,cellular,369.8,1,11.2,False,True,browse,False,0.5509
sess_04270,usr_0073,widget,16,2,False,wifi,80.8,2,1.1,False,False,act,True,0.8428
sess_04271,usr_0421,organic,17,5,True,wifi,129.2,2,88.0,True,False,browse,False,0.3466
sess_04272,usr_1653,organic,23,1,False,wifi,450.8,1,29.4,False,False,browse,True,0.7901
sess_04273,usr_1689,widget,19,5,True,cellular,407.3,1,11.1,False,False,browse,True,0.6214
sess_04274,usr_0147,organic,19,2,False,wifi,83.9,3,3.2,False,False,act,True,0.8528
sess_04275,usr_2283,push_notification,17,5,True,wifi,106.2,2,168.0,False,False,act,False,0.3924
sess_04276,usr_2250,organic,17,1,False,wifi,273.5,1,1.0,True,False,browse,False,0.3051
sess_04277,usr_0001,organic,19,6,True,wifi,308.5,1,43.2,False,False,browse,False,0.5658
sess_04278,usr_0373,push_notification,20,2,False,wifi,125.4,2,19.9,False,True,act,True,0.7964
sess_04279,usr_2475,organic,8,2,False,wifi,365.8,2,16.9,True,False,browse,False,0.3438
sess_04280,usr_1248,organic,20,5,True,cellular,442.3,2,168.0,True,False,browse,False,0.565
sess_04281,usr_2083,organic,18,0,False,wifi,279.7,3,9.4,False,True,browse,False,0.3449
sess_04282,usr_2304,organic,17,2,False,cellular,213.6,2,15.2,False,True,browse,False,0.2604
sess_04283,usr_0848,push_notification,6,2,False,wifi,77.2,3,34.7,False,False,act,False,0.4911
sess_04284,usr_1869,organic,21,3,False,wifi,225.9,1,13.9,False,False,browse,False,0.5505
sess_04285,usr_1397,organic,20,0,False,cellular,540.4,1,59.5,True,False,browse,False,0.5114
sess_04286,usr_1489,widget,14,2,False,cellular,158.9,5,17.6,True,False,act,True,0.8564
sess_04287,usr_0223,organic,13,2,False,cellular,296.1,1,168.0,False,False,browse,False,0.315
sess_04288,usr_0914,organic,9,6,True,wifi,121.0,4,34.5,False,False,act,True,0.8254
sess_04289,usr_1862,push_notification,12,3,False,wifi,290.0,1,24.2,True,False,browse,True,0.5878
sess_04290,usr_1360,push_notification,11,4,False,cellular,143.6,2,28.8,True,False,act,False,0.3594
sess_04291,usr_2295,push_notification,18,2,False,wifi,119.6,3,10.1,False,False,act,True,0.8448
sess_04292,usr_2458,widget,17,1,False,wifi,383.0,1,31.2,False,False,browse,False,0.511
sess_04293,usr_1938,push_notification,20,5,True,wifi,142.7,3,7.1,False,False,act,True,0.6073
sess_04294,usr_1489,organic,11,0,False,wifi,166.7,3,13.1,True,False,browse,False,0.333
sess_04295,usr_1854,push_notification,14,6,True,wifi,176.6,3,28.2,True,False,act,False,0.5468
sess_04296,usr_0468,organic,15,2,False,wifi,118.3,1,41.8,True,True,act,True,0.8887
sess_04297,usr_0400,widget,9,6,True,cellular,170.2,1,0.3,False,False,act,True,0.7528
sess_04298,usr_0909,widget,17,2,False,wifi,179.3,1,13.5,True,False,act,True,0.851
sess_04299,usr_0009,push_notification,17,1,False,cellular,153.8,1,4.0,False,True,browse,False,0.2999
sess_04300,usr_1399,organic,21,3,False,wifi,121.4,5,5.2,False,False,browse,False,0.5124
sess_04301,usr_1455,push_notification,22,3,False,wifi,299.2,1,15.9,True,False,browse,False,0.3926
sess_04302,usr_1196,organic,22,2,False,wifi,316.2,2,65.1,False,False,browse,False,0.3657
sess_04303,usr_2244,push_notification,13,2,False,wifi,26.9,2,3.7,True,False,act,True,0.8497
sess_04304,usr_2139,organic,16,3,False,wifi,183.2,1,7.3,False,False,browse,False,0.433
sess_04305,usr_1532,push_notification,20,3,False,wifi,117.3,2,8.7,True,False,act,True,0.822
sess_04306,usr_0436,widget,2,0,False,wifi,138.2,1,7.8,False,False,act,True,0.8197
sess_04307,usr_0188,organic,7,5,True,cellular,205.5,1,8.9,False,False,browse,False,0.2886
sess_04308,usr_0673,push_notification,7,4,False,wifi,292.7,1,5.5,True,False,browse,False,0.538
sess_04309,usr_2017,organic,5,5,True,wifi,92.0,5,11.9,False,True,act,True,0.8897
sess_04310,usr_0576,widget,16,2,False,cellular,322.4,2,9.3,False,False,browse,False,0.5474
sess_04311,usr_1677,push_notification,16,2,False,wifi,271.9,3,8.7,False,True,browse,False,0.5031
sess_04312,usr_0439,organic,19,3,False,wifi,111.6,2,9.0,False,True,act,True,0.7836
sess_04313,usr_1042,push_notification,11,3,False,wifi,235.0,3,32.2,False,False,browse,False,0.2802
sess_04314,usr_0803,organic,20,2,False,cellular,334.5,2,11.2,False,False,browse,False,0.5321
sess_04315,usr_0769,widget,5,3,False,cellular,488.2,3,5.9,False,False,browse,False,0.5791
sess_04316,usr_0495,push_notification,17,4,False,cellular,157.0,2,10.3,True,False,act,True,0.5973
sess_04317,usr_1610,push_notification,13,6,True,wifi,369.3,1,35.0,False,False,browse,False,0.5492
sess_04318,usr_0884,organic,7,5,True,wifi,275.2,1,21.9,False,False,browse,False,0.5008
sess_04319,usr_1873,widget,13,4,False,cellular,306.4,1,13.1,True,False,browse,False,0.2899
sess_04320,usr_0781,widget,14,6,True,cellular,233.3,2,5.2,False,False,browse,False,0.4816
sess_04321,usr_1385,push_notification,17,1,False,cellular,165.1,3,16.1,True,True,act,False,0.3357
sess_04322,usr_0442,push_notification,6,2,False,cellular,144.0,2,8.1,True,False,act,True,0.8455
sess_04323,usr_1698,organic,20,4,False,wifi,324.8,1,39.5,False,False,browse,True,0.5993
sess_04324,usr_0191,push_notification,6,6,True,wifi,96.2,3,168.0,True,False,act,True,0.8574
sess_04325,usr_2412,widget,18,5,True,wifi,67.5,4,109.7,False,False,act,True,0.8004
sess_04326,usr_0505,widget,7,0,False,wifi,240.8,1,37.5,True,False,browse,False,0.4586
sess_04327,usr_1846,widget,19,5,True,wifi,153.2,1,2.3,True,False,act,False,0.4876
sess_04328,usr_1874,widget,17,5,True,cellular,210.2,1,14.0,False,False,browse,False,0.5411
sess_04329,usr_2414,widget,13,5,True,wifi,87.9,2,9.1,False,False,act,True,0.6097
sess_04330,usr_2066,push_notification,10,5,True,wifi,89.7,2,11.5,True,False,act,True,0.7736
sess_04331,usr_0552,widget,2,4,False,cellular,143.3,2,17.5,False,False,act,True,0.8167
sess_04332,usr_2044,organic,19,0,False,cellular,92.2,1,1.6,False,False,act,False,0.3214
sess_04333,usr_0018,push_notification,18,3,False,wifi,398.5,2,126.1,False,False,browse,False,0.3237
sess_04334,usr_2173,organic,21,1,False,wifi,228.9,1,2.2,True,False,browse,False,0.5535
sess_04335,usr_0199,widget,18,0,False,wifi,353.3,3,22.3,False,False,browse,False,0.4887
sess_04336,usr_2267,widget,20,0,False,cellular,87.9,1,164.4,False,False,act,True,0.6756
sess_04337,usr_1773,widget,4,3,False,cellular,163.1,1,51.8,False,True,browse,False,0.4867
sess_04338,usr_2397,organic,20,0,False,wifi,394.8,1,1.4,False,True,browse,False,0.328
sess_04339,usr_1979,push_notification,14,1,False,wifi,326.9,1,168.0,False,False,browse,False,0.5232
sess_04340,usr_2083,push_notification,8,2,False,cellular,166.8,2,6.5,True,False,act,True,0.8615
sess_04341,usr_0726,organic,22,4,False,wifi,324.2,2,20.7,True,False,browse,True,0.6279
sess_04342,usr_2370,organic,14,4,False,wifi,111.1,3,31.0,False,True,act,False,0.4432
sess_04343,usr_0712,widget,13,5,True,cellular,122.9,3,4.8,False,True,act,True,0.7571
sess_04344,usr_0526,organic,17,2,False,cellular,182.5,1,121.7,True,False,browse,False,0.4763
sess_04345,usr_0425,push_notification,16,0,False,cellular,147.4,1,31.9,False,False,act,False,0.5474
sess_04346,usr_1587,organic,19,2,False,wifi,405.6,2,68.3,False,False,browse,False,0.2863
sess_04347,usr_2460,push_notification,12,5,True,wifi,346.3,1,16.7,False,False,browse,False,0.5195
sess_04348,usr_2483,organic,9,1,False,wifi,139.9,5,4.8,False,True,act,False,0.5111
sess_04349,usr_1319,organic,18,5,True,wifi,374.8,1,8.1,True,False,browse,False,0.4967
sess_04350,usr_2065,organic,18,1,False,cellular,391.5,1,4.2,False,False,browse,False,0.5196
sess_04351,usr_1576,organic,7,6,True,cellular,450.6,1,13.9,True,False,browse,True,0.8844
sess_04352,usr_1715,push_notification,7,2,False,wifi,95.8,3,11.3,True,False,act,False,0.5145
sess_04353,usr_2495,push_notification,17,4,False,cellular,273.0,1,59.4,False,False,browse,False,0.4796
sess_04354,usr_1017,widget,6,3,False,wifi,107.4,2,106.1,False,False,act,True,0.7932
sess_04355,usr_1121,organic,13,1,False,wifi,173.7,2,9.5,False,True,act,True,0.8412
sess_04356,usr_1630,organic,19,6,True,wifi,404.2,1,4.9,True,False,browse,False,0.5409
sess_04357,usr_1405,push_notification,7,0,False,wifi,238.6,1,19.1,False,False,browse,False,0.469
sess_04358,usr_1205,organic,5,3,False,wifi,109.9,1,41.8,False,False,act,False,0.278
sess_04359,usr_1855,widget,18,1,False,cellular,168.9,2,1.7,True,False,act,True,0.7792
sess_04360,usr_0547,push_notification,11,5,True,wifi,302.9,3,1.2,False,False,browse,False,0.5135
sess_04361,usr_0566,push_notification,18,2,False,wifi,130.8,1,23.7,True,False,act,True,0.8706
sess_04362,usr_1691,widget,19,6,True,cellular,199.4,1,21.7,False,False,browse,False,0.3051
sess_04363,usr_2468,organic,8,1,False,wifi,289.6,5,73.2,True,False,browse,False,0.4444
sess_04364,usr_2099,push_notification,13,6,True,wifi,90.8,1,8.9,False,False,act,True,0.6365
