session_id,user_id,entry_point,time_of_day,day_of_week,is_weekend,network_type,scroll_velocity,first_tap_depth,session_gap_hours,previous_session_converted,regional_event_active,user_cohort,intent_label,converted,dwell_seconds,exploration_depth,returned_within_24h,session_value_score
fafc65c4-bd9b-4d04-b9bd-7cdbec03360c,11d71660-6ae5-406f-a79a-f3c08d82a010,push,17,2,False,wifi,316.1,1,4.7,False,False,regular,browse,True,103.1,4,True,0.6316
2d4516b3-cbbe-45d4-858a-49cb8d0919e1,3c13c132-3baa-47dc-b80c-bbc7b8d1d7ea,organic,6,3,False,wifi,343.3,1,52.7,True,False,casual,browse,False,254.3,5,False,0.2272
5ea1ed68-bf47-43c0-8640-2083912d46a5,8fc6649b-5771-44e1-bb5c-d22218e7b59d,push,8,6,True,wifi,78.1,4,8.2,True,False,new,act,True,159.1,3,False,0.4396
c1e7ab29-8677-46a0-92ce-afe4b0acfda1,1d262687-ff09-4f32-8683-9ca372370d80,widget,4,6,True,wifi,253.7,3,71.8,False,False,regular,browse,False,313.5,4,False,0.2368
7d1d314a-1265-4cc6-8021-ec6625e49746,0a06a3f6-2384-42c8-84e9-e11608c2bc5c,organic,5,5,True,cellular,287.2,2,7.5,True,False,casual,browse,False,452.9,7,False,0.3664
43183a05-c050-480f-b381-9f13072ff298,52c3016e-a236-4dba-8db5-8d28ce2ed159,organic,13,0,False,cellular,341.3,1,16.0,False,False,casual,browse,False,541.8,5,True,0.5709
f7b3bc31-f9f2-4ecd-9b13-a5902a61a771,d620391e-f3c7-4c1c-89c0-64b32b9c8251,push,11,1,False,cellular,253.9,1,2.7,False,False,casual,browse,True,533.0,9,False,0.7465
68cfddb5-cf59-4737-bc69-1ffe8b13e71f,b9b33f19-9dd0-483d-a174-8bb2c7be6233,organic,3,6,True,cellular,315.3,1,3.7,False,True,casual,browse,True,367.9,6,True,0.8039
1eb32458-d753-4122-85b1-c79b5063078f,a2e4561e-8a90-4025-b0ad-b7d09a8dcc58,organic,21,3,False,wifi,380.8,1,8.9,False,False,casual,browse,False,178.9,9,False,0.2695
16393626-4f85-45dd-800c-ab67fb3c54c7,4c396cc4-549f-4339-b7e5-3bc04d9076b0,push,12,4,False,cellular,57.7,4,60.3,False,True,casual,act,False,144.8,2,False,0.1124
6dfe6821-ff3f-4547-b93d-627cd794282d,cda75a56-e46f-47d5-a13f-ce7864dcd358,widget,6,5,True,cellular,274.8,1,23.0,False,False,regular,browse,False,439.0,4,False,0.2995
fe39d93c-e87e-42a6-bc84-1e463a7caf27,03eff39c-16ce-4439-99d1-e01ba64c232b,push,17,6,True,cellular,359.4,2,27.8,False,False,regular,browse,False,308.8,8,True,0.5144
1c7aa845-a881-4fc3-a66d-c31f8606eaa7,4c33d7fe-4509-447f-82c8-c5f2a2e3a101,organic,22,2,False,wifi,87.4,2,14.3,True,False,new,act,True,149.8,1,True,0.5949
6dc049e3-7d40-49ae-8e20-4a53cc70152f,38ac3bae-ab68-4cfb-b605-7fba5025338f,widget,18,2,False,wifi,68.4,3,7.9,False,True,casual,act,True,246.4,3,False,0.4832
fcf825dd-9b60-4ceb-9503-6a29ea027db6,d9578f32-c176-4153-81ca-516df55dcd05,organic,16,2,False,cellular,44.8,3,72.2,True,True,regular,act,True,285.9,3,True,0.703
758edc5a-d18c-4b03-abef-e723fba3eb96,63eb968f-5f4e-4f3d-9aae-15a2f4f517dc,push,19,4,False,cellular,128.2,2,9.3,True,False,regular,act,True,278.2,2,True,0.6791
30236dfa-5cd4-4329-91ad-1734259e385b,b1960e51-af8b-442b-9fbe-5c5fe7194b85,push,14,0,False,wifi,80.7,5,3.2,True,False,casual,act,True,121.6,3,True,0.6208
6a46751d-547e-4b3a-98eb-37a9f19a32ff,3d570a1e-2c0a-4c72-8f8a-047d25dc0d18,push,21,4,False,wifi,19.3,2,35.0,False,False,casual,act,True,191.6,1,True,0.6158
e1e2e4d2-fd7d-44f5-a74f-998673809185,76c5fdaf-5dcf-49df-91a8-5cc4871e3853,organic,13,6,True,cellular,248.0,1,8.3,False,False,casual,browse,True,384.9,9,True,0.8724
f96ea650-9739-491b-958d-7f300dd9722f,81a2e69e-0be6-4d0b-ba46-cca39a39233e,widget,23,3,False,cellular,254.2,5,2.9,False,False,new,browse,False,69.4,10,False,0.2347
ecf45516-ad2a-4578-a5b9-ee33bb0b3eb2,a6d63085-cce5-4519-b045-b97982e158d1,push,21,2,False,wifi,111.0,3,71.1,True,False,casual,act,True,44.3,1,True,0.5422
603d8776-ecda-445d-a87e-3273cd2ba9e9,acb98c30-285c-44db-9d18-20ed2c2270a1,organic,13,3,False,wifi,293.6,2,6.7,False,False,regular,browse,True,86.9,10,True,0.7434
a3e45c49-5093-47cd-9d89-9b1cb05cd3aa,b5cac25e-c1a3-4320-9c8c-e0244a02c1c0,organic,13,6,True,wifi,355.6,2,6.4,False,False,regular,browse,True,228.9,8,False,0.5744
e777b084-fdeb-498a-9247-2bab082e6820,35ea3f5f-6949-41f5-ab66-4c97b296d54e,push,17,6,True,cellular,334.1,1,2.9,False,False,casual,browse,False,114.8,5,False,0.1574
e5ef5c53-3100-4e4e-928a-de38134db78a,3bce09d6-3519-4462-9585-a33e313ed56b,push,7,5,True,cellular,348.4,1,35.5,False,False,new,browse,False,431.1,9,True,0.5956
2eb295ce-304c-4692-a5c5-23137badb2a9,8da14d79-e323-40e0-abee-2ec8a001c1ae,organic,9,3,False,wifi,271.0,1,0.8,False,False,power,browse,True,325.0,5,True,0.7625
05cb3d8a-49de-4199-bf97-826b547de848,b549c544-1562-4108-bd7a-f5f16d0a83a1,push,7,1,False,wifi,175.9,1,1.1,False,False,casual,browse,False,499.2,7,True,0.5896
b528ab57-ed7b-4911-953f-f28389c201d5,03368bd6-ea73-4f6f-8d2a-abbf077e8116,push,8,3,False,cellular,264.1,1,3.5,False,False,casual,browse,False,202.3,7,True,0.4412
70107e75-bad5-439a-ba4c-57da26c2b5f5,e1b88bba-0c94-4744-aab3-202192f423c8,push,23,3,False,cellular,74.5,2,2.9,True,False,regular,act,True,266.5,5,True,0.7332
97dcfc33-0397-4109-bbc1-6521e563e63a,d67f7fd4-bcae-47f5-b6cc-9069f9e620a7,push,18,6,True,wifi,7.8,4,2.6,False,False,regular,act,False,76.4,3,False,0.0982
eb369ccb-03ce-40ba-ae21-8b870f49d942,2fc6a6f8-4c31-41c3-965b-3b84ac2577bf,widget,20,6,True,wifi,390.3,1,11.8,False,False,regular,browse,False,202.1,10,False,0.301
bbe629e6-4e0e-45b2-a4be-117e6c0a38c2,0c7096ab-a2fb-4ac3-bc00-28ac5986806f,organic,9,6,True,cellular,248.1,1,140.4,True,True,regular,browse,False,534.0,5,True,0.567
a118be6e-5274-43b8-b4b7-d72f15afec78,517b4e2e-7b06-4437-a352-f229c3db3125,organic,18,3,False,wifi,343.3,1,5.4,False,False,casual,browse,False,468.3,8,True,0.5942
94eb8d8b-a5b0-415f-9862-25b60799f0f4,e5b66184-bd0d-4d2c-b404-d373e0daae14,widget,19,2,False,wifi,35.3,4,10.0,False,True,casual,act,True,81.9,2,True,0.581
71eeab6b-b334-4836-80e5-022d922c5f53,c6c3e86b-a454-457b-8b71-0fe26219a32d,organic,12,6,True,cellular,239.0,1,11.8,True,True,regular,browse,False,125.2,8,False,0.2226
724f67bb-1a48-4dce-96bd-8dddf9b2f467,7a57c66b-2725-48b8-9d58-10dba576bf52,organic,13,2,False,wifi,270.9,3,3.5,True,False,power,browse,True,231.2,6,True,0.7356
6837ad3d-2461-48a7-a731-ada927739418,df8f676c-4693-46dd-a687-646b45f40105,push,13,0,False,wifi,90.0,3,19.9,True,False,new,act,False,40.9,4,True,0.3004
e793ca52-d4f4-406e-90c7-cbfb3e2a0057,f819c8f5-b094-4164-bb2f-4383b23e2c39,push,7,1,False,wifi,210.5,1,3.0,False,False,casual,browse,False,439.6,8,False,0.3798
cc3af695-b008-4c25-be97-680cc775780e,e66a6313-e628-4cf6-9962-e0e5b6b9f495,organic,18,3,False,wifi,95.3,3,12.5,True,False,casual,act,True,226.5,2,True,0.6532
1daa5cbf-19f1-4ef6-aac7-f0bf7986957e,46ed9841-a0e1-46f0-8f8b-cba174dc8ddd,organic,12,2,False,wifi,296.7,1,7.3,False,False,new,browse,False,181.2,8,True,0.4506
14ca4867-3181-4df4-83d0-ea9318d2dd5c,eacb239c-e4c5-46a8-8ecd-30243e507b5c,organic,10,0,False,wifi,297.1,1,26.0,False,False,regular,browse,False,445.1,10,False,0.4226
776a3dcf-2818-4f8b-b5d0-ba1440b8a60d,b70134fa-a6a3-4208-9b4c-cf54e9a514c8,organic,13,4,False,cellular,303.3,1,13.5,False,False,regular,browse,False,413.0,5,False,0.3065
4882fea2-deea-4ef6-b107-c5cb5ebaa376,da963354-b85e-4e76-b348-e85ba2b5a4e6,organic,10,3,False,wifi,319.1,1,6.2,False,False,new,browse,False,218.8,6,True,0.4294
25fbef17-8dfe-4932-9975-af2faa2f37aa,aab2bd9a-40bc-4604-8232-404eba2b5574,push,14,0,False,wifi,69.4,3,20.3,True,False,regular,act,True,200.8,1,False,0.4204
f88b7815-d877-4d0a-9162-d97018578393,70d0cf07-31db-495e-b9e1-be63fe90dfd1,organic,1,4,False,cellular,380.7,3,7.3,True,False,casual,browse,False,234.7,9,False,0.2974
ffd392cc-46b4-4090-a2b4-4e0271081ad0,477f40c5-c675-40eb-bf73-599ea823d193,push,0,6,True,wifi,70.1,3,14.2,True,False,power,act,True,49.8,2,True,0.5649
d6e1a49d-1ca8-4844-9409-8e6a340cf62b,08d0a4cd-483e-4a98-82ce-450a87de3799,push,14,6,True,wifi,369.6,1,3.2,False,False,regular,browse,False,144.0,8,True,0.432
a48b16eb-673d-454b-83e0-342067eab3d0,c9ebff30-3b5f-410e-96de-0306adc063f1,organic,8,2,False,wifi,353.6,2,16.7,False,False,new,browse,False,330.7,10,True,0.5654
58b8ce05-a452-4104-b8cb-81d838fdd07d,a632c4d8-4b92-4eaf-8a5b-169e135322c3,organic,10,2,False,cellular,331.4,1,1.6,False,False,power,browse,True,512.2,4,True,0.8361
5ca2fc99-780e-40b4-a169-f98e69ee65e8,06dda636-2331-4ef8-9be1-b00705f7ca9b,organic,23,2,False,wifi,253.7,1,17.7,False,False,power,act,False,373.2,8,False,0.3466
15cc55c6-49ef-4ee3-a3c0-22b55ab7fbfb,0d1317fd-01b7-4208-a98f-ab370543734d,push,20,4,False,wifi,75.7,3,38.5,True,False,casual,act,True,190.4,3,True,0.6552
d163af1b-474c-4dfc-b57a-ee923618362c,70dd129a-949d-4067-b22c-c7639a91e92d,widget,18,1,False,wifi,310.2,1,8.3,False,False,casual,browse,False,431.3,5,True,0.5156
b18cd280-24c2-403b-8f96-10dc83b801d8,fe1d0d6a-1d2f-4378-b4a9-de3bbf0d421f,organic,8,0,False,cellular,224.4,1,18.4,False,False,regular,browse,False,285.5,5,False,0.2428
e53a664f-695e-4119-9837-048df812ef8e,485c2d32-ef11-4c95-8342-f50c9fbdceaa,organic,17,5,True,wifi,320.7,1,6.9,True,False,casual,browse,False,432.0,9,False,0.396
d9b08228-a00e-4f08-9e36-6cde827ca5c0,b9c27480-44a9-4b0f-bd76-cc2c6889146f,push,18,2,False,cellular,91.5,4,13.2,True,False,regular,act,True,61.2,3,True,0.5906
c4f8ab50-fbed-4fcf-be0c-0c05fe96e5f1,4d620209-2eca-468a-b069-d3e0f19d8430,push,18,6,True,cellular,99.2,2,15.0,True,False,casual,act,False,209.7,5,True,0.4048
072c070f-89eb-4537-b01c-31a088b3e6a9,20ed6a27-3c25-4238-b367-58e121e0903f,push,21,6,True,wifi,81.5,1,13.9,True,False,casual,act,True,38.8,2,True,0.5594
fa5bceb0-c67e-4ee4-b2a3-cee1fd9000a5,b6ce9c42-2824-47d8-aea1-155e82fee40c,organic,17,6,True,cellular,428.6,1,18.7,False,True,casual,browse,True,180.3,5,True,0.6902
a2311a68-cf30-4774-9f44-2d2d3a042861,01289c21-a7b0-46bd-a0a6-5bc2ebf957b6,organic,6,1,False,wifi,260.1,5,2.7,True,False,new,browse,False,317.1,8,True,0.5186
8097e4f9-afae-4207-9f7f-5d8e5600dd52,e6374276-a68a-4be4-aac5-61df98baa8c6,organic,8,3,False,wifi,377.2,1,12.5,True,False,casual,browse,False,328.9,4,True,0.4444
bfb69333-5d3b-4c43-9484-7b2f276ec701,6612e965-f23e-4087-9ee3-a602c0129976,widget,19,4,False,cellular,305.2,1,3.7,False,False,regular,browse,False,335.4,6,False,0.2877
47b94614-d1e9-40fa-9ef2-d431226955b4,1b8e2b7c-346f-4594-8dba-3d5db0e18ba3,organic,18,1,False,cellular,302.3,2,24.1,False,False,casual,browse,False,518.7,8,True,0.6194
8c95d4d1-9806-4b01-9495-55d9a68bc09a,8711930c-fd40-456a-9773-fd535cf956ea,widget,7,1,False,cellular,231.3,1,7.3,True,False,new,browse,False,202.9,4,False,0.1814
693fd4cb-4f08-4fb4-8e48-cb599838f74b,063e23ae-4df1-4b26-9c5a-44cc5f1aa850,organic,6,1,False,wifi,293.5,1,17.7,False,False,new,browse,False,227.5,5,False,0.2138
21917b42-659d-475e-a2b2-0cdd2863d4aa,a1417df9-c018-4e13-823e-cd71182a8b00,organic,19,5,True,wifi,304.7,3,6.4,False,False,power,browse,False,140.6,6,False,0.1903
d106a26b-9881-4f87-a08e-8474454962e5,363ba7e6-9c1f-4c7d-a142-d87cd40ba771,organic,11,1,False,cellular,399.8,1,16.8,False,False,power,browse,False,476.3,5,False,0.3382
7a5f0b7d-f0a9-44d8-a33f-c38f199a1ba7,6278937e-19b5-486f-9d6c-4a6de9f90841,push,9,5,True,wifi,313.7,1,49.1,False,False,new,browse,False,489.7,4,True,0.5248
9a5894f1-0e47-4111-bf70-57962a2ffc92,f7e11a17-1be5-485d-aab7-caaa422f5a6d,widget,13,4,False,wifi,125.9,2,7.7,False,False,power,browse,True,294.7,9,True,0.8274
1c581809-77e3-4b14-b2c7-e48d7f2f808a,58848b28-5d1a-452e-8a4d-ad166bf40e3b,push,8,5,True,cellular,81.8,4,7.8,True,True,new,browse,True,128.6,5,True,0.6643
57608d34-475d-4a0b-96b3-c9706e5245be,69d98787-521e-484d-9f8c-88f0b062221a,organic,15,6,True,wifi,353.9,1,3.4,False,False,casual,browse,True,88.8,8,False,0.5044
e5fa1478-9835-41ce-aaca-22702ef2b2c9,fc594502-4810-4833-90d8-e47d982cb2b0,widget,17,3,False,wifi,291.1,1,4.9,True,False,regular,browse,False,485.4,8,True,0.6027
64826f21-53a8-47d6-9200-9af9e3b9efdd,721ad98a-a989-43f7-b830-62c4f99e2ae2,widget,23,4,False,wifi,98.5,4,8.6,True,False,regular,act,True,148.0,4,True,0.654
a9577048-187d-48cb-9334-4b1406cd2d0e,8f253937-ed43-4c19-b6a0-1cbfa38445b8,organic,16,0,False,wifi,388.5,1,10.9,False,False,new,browse,False,369.4,10,False,0.3847
e925a193-7981-400f-b67b-ccb9349014c5,1b57b37d-0ea8-42a4-9ace-b47e5efdf02f,push,7,4,False,wifi,69.8,2,14.9,True,False,casual,act,True,123.7,1,True,0.5818
a9f8bdfd-22fd-41e2-98a5-0947f7a95a7b,17952ddf-a2b6-46ea-84fe-fcd0593655b4,organic,8,2,False,cellular,319.7,3,2.4,False,False,casual,browse,False,328.7,4,False,0.2444
7657d5ef-b641-4d51-97e5-09f9f41bf79c,95ded9cd-3596-411d-a275-ab3490cd1d23,widget,15,1,False,cellular,135.4,2,26.2,True,True,new,act,False,69.7,3,False,0.0948
de19953b-1dff-491c-8060-af54871bea8d,c79dac3b-7ce5-448b-9dbf-deed4b8fda4c,widget,16,5,True,wifi,310.0,1,9.5,False,False,power,browse,False,403.9,10,False,0.4019
63debe3d-1119-49a8-a565-e3dc88c090f5,e7b15058-4a3d-4032-a9cc-81e8b075d7f1,widget,14,4,False,wifi,283.4,1,146.0,False,True,regular,browse,False,464.5,6,True,0.5522
136b7268-68d6-4289-8145-a6165eca6c72,1149fc8d-d10f-4e49-bd8e-e1c8e2a57385,push,15,6,True,wifi,87.3,5,27.2,True,False,power,act,False,240.1,2,False,0.16
a014ab35-0463-47a5-bea1-75faafd0a9eb,330748c6-ce82-4a81-827e-b01849976375,organic,1,6,True,wifi,318.9,1,1.4,True,False,power,browse,False,438.1,4,False,0.2991
0ab6f072-348f-4dd9-8edd-e2f18c8caa53,edf372a5-fdbd-4c4f-8d36-6b99ebf85eb9,push,6,4,False,cellular,253.3,3,11.3,False,False,regular,browse,False,357.0,5,False,0.2785
58598427-4998-420f-bb49-bd64200d5ac8,24beec38-7257-443e-ba6d-97ce59ccab4b,organic,10,3,False,wifi,287.7,1,21.4,False,False,power,browse,False,534.3,9,True,0.6472
02530cc6-efce-4b6c-ad89-94d91cfb2a82,8a4277ab-2572-4a23-8823-e579ca1443c6,push,18,4,False,cellular,108.5,3,6.1,False,False,casual,act,True,196.8,1,False,0.4184
89bf9421-5b29-4da1-9ade-0cfddb04dfcb,dedb7b8b-bad0-4804-b89b-bde9c7fb29ed,widget,19,1,False,cellular,55.7,1,12.8,True,False,casual,act,True,73.9,5,False,0.437
51b48475-d3f4-41f4-b423-0d30f5809c5f,4143f634-b60e-4e6d-a679-139bc8e89b14,push,14,4,False,wifi,304.5,1,12.8,False,False,regular,browse,True,199.0,5,False,0.4995
d5fd4015-adb4-4cab-886c-433b3f46ad4d,ee4de71c-777d-428b-90bf-b6c53c24a862,organic,9,4,False,cellular,226.5,1,18.8,False,False,regular,browse,False,144.3,7,True,0.4122
ea0f4f1e-9c25-45c7-97ab-c23288058f3e,a521edbc-6b05-4ffe-b1c4-81b7084b4cfb,organic,19,3,False,cellular,252.2,1,30.4,False,False,power,act,False,317.6,6,False,0.2788
52b8e538-aa97-4a92-a784-0b3879cdbde4,34f2c69b-ef63-4469-8800-34b6e54b6749,push,17,0,False,cellular,314.9,3,5.6,False,False,regular,act,False,531.8,6,False,0.3859
b4111dd6-340f-4842-8405-6925a253c92e,8009baa3-aed0-44c8-a0be-179f118599fe,push,10,3,False,wifi,203.8,1,6.6,False,False,casual,browse,False,87.7,6,False,0.1638
a275f81b-2bc4-42d5-aa1f-89107bc7e179,48a7f102-1b02-403a-abcf-eb329de1e324,widget,18,3,False,cellular,245.4,1,25.0,False,False,regular,browse,False,320.8,9,False,0.3404
1a12061d-0683-4cde-bead-a3fae25288bd,903f7327-890b-4d39-94fb-e149b2614581,organic,17,5,True,wifi,310.5,1,60.4,True,False,power,browse,False,467.8,6,False,0.3539
f0c756d0-d583-45c5-ab67-7e2b1804c6a0,acb98c30-285c-44db-9d18-20ed2c2270a1,widget,16,1,False,cellular,239.4,2,0.7,False,False,regular,browse,False,142.4,4,False,0.1512
85c3936e-f66a-4afe-823a-19a73fdb8404,6f8e28b7-ab3d-41b7-9472-e85b8cbb3c11,organic,14,3,False,wifi,420.0,1,27.0,False,False,new,browse,False,368.1,6,False,0.3041
988fb2d7-3547-4a62-8f83-eefba367f6aa,695b91da-b99c-44e8-919a-4a13374eb2c7,push,15,0,False,wifi,90.8,5,19.2,True,False,casual,act,False,197.5,5,True,0.3988
def2440c-edbf-420c-b87e-2b069fc07391,bd5857a3-6e74-49db-b270-dd6759c0ba2d,push,13,1,False,wifi,348.1,1,5.1,False,False,power,browse,False,176.6,10,False,0.2883
0c59e302-7fc3-474e-8cdd-d7ec6c433ef5,a57dc892-e783-4255-8cab-bea1a8aebb62,widget,8,5,True,wifi,226.6,1,3.5,False,True,casual,browse,False,75.1,10,False,0.2376
811e8398-1227-49f7-999c-218691a2dc7d,62641dec-304d-4c2a-8cde-4ef7202fefa6,organic,14,0,False,wifi,290.4,1,14.3,False,False,power,browse,False,83.5,9,True,0.4218
c47a7eb1-f51e-4cb7-a4a0-1db12a65ae0d,3f9db62b-af53-4c4c-b832-f9092fdd4a09,widget,12,6,True,cellular,294.2,1,3.2,False,False,new,browse,False,463.8,6,False,0.3519
997ae327-e157-4278-a8db-b4e97679a8fa,941333fa-a223-407f-9e85-18260ad07bc7,widget,20,2,False,cellular,216.2,2,44.5,False,False,casual,browse,False,392.5,4,False,0.2762
b6a09430-ab1a-4310-997a-bf1f8fd78fe1,fc594502-4810-4833-90d8-e47d982cb2b0,push,20,5,True,cellular,75.8,1,108.5,False,False,regular,act,True,122.1,1,True,0.5811
fd5ea9b9-f4ee-4759-8fbe-bbf7ba238c00,73f6f914-5eb6-4cd3-a8f9-a8017a282272,push,9,0,False,wifi,254.7,3,21.2,False,False,casual,browse,True,310.7,9,True,0.8354
025a47cc-6fa6-4f77-991e-c5aa913839a9,275523a0-0c36-46db-bc2a-ba847f8b6e55,organic,10,3,False,cellular,272.4,2,15.0,True,False,power,browse,False,436.7,7,False,0.3583
2d823aa6-c636-4d11-9340-b0d6ab32ebe2,12274cee-c0fb-44fa-9bcf-6598ede5a2cc,organic,18,0,False,wifi,241.7,1,10.6,False,False,regular,act,False,521.3,9,False,0.4406
cdc6cd25-be4c-4c9a-836b-3e1e015523f6,b4533e0c-0697-4640-8a11-e6970b8a840a,organic,11,1,False,cellular,282.4,1,1.6,True,False,casual,browse,False,262.3,9,False,0.3112
00e9140c-064c-48bf-898c-6373ce802e6e,f05b17fd-b053-4b41-9799-8b7726a84e54,push,17,4,False,cellular,84.7,1,12.4,False,True,power,act,True,93.7,5,False,0.4468
f4fb53cc-ecb1-49ee-aa44-70f0c1987c50,4911c01f-59a5-496f-bcb0-204d352200a6,organic,7,4,False,wifi,375.0,1,5.1,False,False,regular,browse,False,114.8,8,False,0.2174
d6fdf9af-a38e-41e7-a234-ae141ddcdc67,a82e31c3-c020-4377-8635-2dac2dca1882,organic,19,4,False,wifi,361.8,3,23.6,False,False,casual,browse,False,100.1,6,True,0.37
72105a93-eb0e-43d6-aada-f3867a752bd2,2ffd6c31-d25a-4b12-8572-a2abba9b0839,widget,0,2,False,wifi,276.8,1,0.6,True,False,regular,browse,False,311.7,7,False,0.2958
ce6e54c0-947e-46b5-a881-f13419730924,e1bc480f-6f2b-425d-994e-ec796b2afef6,organic,10,3,False,wifi,362.3,2,13.2,False,False,casual,browse,False,83.1,10,True,0.4416
149d7458-6e50-48a0-8320-61e08f2ef9df,a2e4561e-8a90-4025-b0ad-b7d09a8dcc58,push,12,2,False,wifi,396.1,1,1.2,False,False,casual,browse,False,224.5,8,True,0.4722
593582ea-fa69-448a-9301-c75c7be9c158,da9c823a-e9b7-4c77-a758-a8887e37f274,organic,19,2,False,wifi,356.0,1,60.7,False,False,casual,browse,False,132.7,9,False,0.2464
5c69aeaa-82fa-4ba8-ae71-52be3ef66665,4e75d106-8207-45a0-8d5b-34e166e6dcc8,organic,7,3,False,cellular,297.6,2,1.3,False,False,casual,browse,False,292.1,6,False,0.266
c39c9c1a-b257-41ba-99ac-1dfef4931b19,3ba3625c-e8d1-4152-bc0e-fb69b7d54e8f,widget,20,6,True,cellular,382.2,3,60.7,False,False,power,act,False,61.7,6,True,0.3508
76eb245c-ad49-4625-9894-7b89a76b08ef,b0752d4a-c9b7-43fa-bb0a-888b31e79ff2,widget,18,3,False,cellular,113.6,4,4.0,True,True,casual,act,True,160.9,4,True,0.6604
14c9dcfd-eeea-47e3-b12f-aeb52d87f182,c2b48707-2055-4c6f-a376-f2c958c68831,push,14,3,False,cellular,330.9,1,2.1,False,False,casual,browse,False,117.1,4,True,0.3386
5e76b893-1545-48e0-b58b-a3cc9758e403,be2610c3-7fb3-4fa7-bb36-a33e8dab21c7,widget,3,4,False,cellular,61.3,2,3.1,True,True,casual,act,True,209.9,2,True,0.645
77b1b744-8344-422c-855a-fd8f760e21c2,d22eeeef-d4e4-42a6-8cda-ce2dbfd31bc3,widget,15,2,False,wifi,244.8,1,16.2,False,False,casual,browse,False,546.2,8,True,0.6331
875693ea-3e4c-473d-b7a1-d1c91c71501f,f0fafb31-c1a9-4a57-b638-2413caf3c0c5,widget,14,3,False,wifi,268.3,1,18.3,True,False,casual,browse,True,275.0,10,False,0.6375
9b98bc03-cfe7-4643-96b3-f95f25784a20,a6d63085-cce5-4519-b045-b97982e158d1,organic,12,6,True,cellular,320.3,1,46.0,False,False,casual,browse,False,209.1,6,False,0.2245
3aabbb5e-4c07-49ce-b134-f16b20ec2bac,3f0513b5-1f8f-494c-83c8-901c92c9f540,organic,22,6,True,wifi,344.7,1,20.2,False,False,regular,browse,False,191.0,9,False,0.2755
07a0a4bf-b7a1-47e2-bfce-a5ceb9bf95e7,9b5c4839-243b-4547-ba61-d24f1618c5b8,widget,12,6,True,wifi,420.2,1,8.2,False,False,new,browse,False,281.6,5,True,0.4408
dd9b4d59-2f3b-4b15-a1c9-1975d6dca8ba,f780d1b2-d2be-4fc3-81a6-e223433d694c,push,3,1,False,cellular,127.1,2,34.1,True,True,new,act,True,193.9,3,True,0.6569
0956483a-5ee2-46e4-8184-88441e544de7,e6ba8ebf-b333-4960-8d66-a0f4ca5e8f80,organic,20,6,True,wifi,340.0,2,15.1,False,True,new,browse,False,501.3,7,True,0.5906
ed0bedf2-58b6-42eb-960d-156850038f10,2314395a-7208-4eef-bb4b-4bd7da5d7c31,push,19,0,False,wifi,111.2,2,3.7,False,False,casual,act,True,47.8,4,False,0.4039
35836733-4946-405c-9312-8fef2708af1c,721ad98a-a989-43f7-b830-62c4f99e2ae2,organic,11,0,False,wifi,340.8,3,5.7,False,False,regular,browse,False,446.3,4,False,0.3032
6027990d-0a07-47ab-8177-7ae722056872,cb2444cc-2e5c-4b98-9317-9832a99d7942,push,13,4,False,wifi,393.6,3,22.9,False,False,regular,browse,False,422.0,5,False,0.311
8602f2a8-ae13-4b02-8210-b0debb13e435,697e231d-17e8-4da8-8cdf-a3d1ddb3c184,widget,13,3,False,wifi,249.3,1,39.0,True,False,new,browse,True,360.4,9,False,0.6602
a53e47e0-8354-47be-b425-851a3546ad41,4b76726b-0be1-4923-b674-3936286be2fe,push,20,5,True,cellular,64.2,2,10.3,True,False,regular,act,False,253.7,1,False,0.1468
7c91867d-9485-4664-97e2-c00aa40ead62,856b7f29-b57e-4bf9-a589-37b42ea6670a,push,16,6,True,cellular,80.3,5,34.6,True,True,regular,act,True,208.0,3,True,0.664
404d383a-4e53-493d-8cae-0a6408b8f901,7701b624-9c3d-47de-b09f-513569dfef93,organic,13,3,False,cellular,277.3,2,9.3,False,True,casual,browse,False,425.4,4,True,0.4927
6bdb54e1-a5b5-4e41-a8de-6dab109f1e78,08834a95-16e9-4174-9914-76ea338d1dab,widget,21,1,False,wifi,110.4,4,23.5,True,False,casual,act,True,222.7,1,False,0.4314
c8944f0d-14c7-438d-ad7f-6162ce15c81f,209e1718-ac07-400e-9c7c-4d5e95b8678a,push,9,6,True,wifi,275.4,1,15.8,False,False,power,browse,False,366.3,7,True,0.5232
757a3423-3af6-40be-8537-8b667db40bd2,a32ce095-570f-4999-b69c-77108e47dc31,organic,21,2,False,wifi,57.6,3,3.2,True,False,new,act,True,68.1,5,True,0.634
6ee6f00e-ad13-42a9-af6e-e23d892da050,107e1095-0f67-4cab-9459-552240718396,push,21,0,False,wifi,42.4,4,60.7,False,False,regular,act,False,156.1,1,True,0.2981
cad2f7ce-5623-47bb-a406-95906dbd2ae3,e6b0c0b7-6d37-4076-8836-bfcb7ee2e3ee,widget,3,5,True,wifi,306.4,1,27.1,True,False,new,browse,False,291.4,7,True,0.4857
05006e2c-b8ff-4a69-814c-468b27a5c4a9,0573be70-e7a0-49b4-8e5c-b3226a86bd3e,organic,13,6,True,cellular,332.5,1,11.3,False,False,new,browse,True,233.7,6,True,0.7368
af088dbe-43ac-424c-923d-46e301b7d9b7,9115f1d9-bf8f-448b-97f4-08cabbf63afb,organic,18,1,False,wifi,234.1,1,18.4,False,False,regular,browse,False,101.0,4,True,0.3305
